axis,axis_title,score,n_sent,date,channel,hq,layer,relevance,stance,title,quote,url,file
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-06-18,Orange,FR,통신·주권·국가,ax_core,neutral,What European Advantages for a Sovereign Satellite Industry? | VivaTech 2026,많은 스타트업 기업들이 프랑스의 유럽 생태계는 다음과 같은 이유로 이러한 기술들이 다시 한번 매우 빠르게 진화합니다,https://www.youtube.com/watch?v=nJfPhyJNRTU,transcripts/channels/Orange/What_European_Advantages_for_a_Sovereign_Satellite_Industry___nJfPhyJNRTU.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-06-12,Snowflake,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,The 2026 Snowflake Startup Challenge Finale with Three Visionary Teams,I mean from the the satellite like understanding the earth to the agentic platform and workflow across the enterprise cyber security I mean I don't know if I want to say it's a resurgence but like in the agentic world I mean these are truly enterprise problems.,https://www.youtube.com/watch?v=Nm9JhTrcREQ,transcripts/channels/Snowflake/The_2026_Snowflake_Startup_Challenge_Finale_with_Three_Visio__Nm9JhTrcREQ.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-07-22,Cerebras,,,,,Cerebras CISO Naor Penso on AI Security & The CrowdStrike Partnership,"네, 이 분야는 제가 지난 몇 년 동안 많은 스타트업들을 보면서 정말 빠르게 성장하고 있는 분야 중 하나입니다",https://www.youtube.com/watch?v=sD2kVXOfhLs,transcripts/channels/Cerebras/Cerebras_CISO_Naor_Penso_on_AI_Security_&_The_CrowdStrike_Pa__sD2kVXOfhLs.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2025-12-12,Zapier,US,에이전트·개발도구,ax_core,neutral,2026 SEO Strategy: How Marketers Win The New LLM Search Game,"저희는 설립된 지 1년 된 스타트업인데, 빠르게 성장하고 있어서 모든 것이 체계적으로 잘 정리되어 있습니다",https://www.youtube.com/watch?v=BV_ZtkqyzkM,transcripts/channels/Zapier/2026_SEO_Strategy_How_Marketers_Win_The_New_LLM_Search_Game__BV_ZtkqyzkM.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-06-11,Zapier,US,에이전트·개발도구,ax_core,anti_washing,Lovable's Ryan Meadows on the New GTM Playbook,"은퇴해서 해변에서 여유로운 시간을 보낼 수도 있고, 투자도 하고, 이사회 활동도 하고, 다시 스타트업을 시작할 수도 있겠죠",https://www.youtube.com/watch?v=FeZ93evIfbM,transcripts/channels/Zapier/Lovable's_Ryan_Meadows_on_the_New_GTM_Playbook__FeZ93evIfbM.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-03-12,Zapier,US,에이전트·개발도구,ax_core,neutral,No Lanes: How Claire Vo Runs an AI-Native Company on Her Own Terms,"생존을 위한 벤처 규모의 스타트업에서 벗어나, 규모는 작지만 개인이나 소규모 팀으로 큰 기회를 창출할 수 있는, 경제적으로 실행 가능한 기업들이 생겨나고 있다는 것입니다",https://www.youtube.com/watch?v=_Wg2oTfwb4g,transcripts/channels/Zapier/No_Lanes_How_Claire_Vo_Runs_an_AI-Native_Company_on_Her_Own____Wg2oTfwb4g.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2025-12-21,ElevenLabs,US,생성 미디어,ax_core,neutral,Adam Evans at the ElevenLabs Summit,"음, 그리고 지금 세일즈포스에서 제 업무 방식은 기본적으로 같은 일을 하고 있지만, 유일한 차이점은 세일즈포스가 7만 5천 명 규모의 스타트업이고 우리는 가능한 한 빠르게 움직이고 있다는 점입니다",https://www.youtube.com/watch?v=L-I4WMzFjtM,transcripts/channels/ElevenLabs/Adam_Evans_at_the_ElevenLabs_Summit__L-I4WMzFjtM.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-07-20,AWS Events,,,,,"Tokyo Executive Forum 2026 - Fireside Chat with Dave Brown SVP, AWS Compute, AI, and Platform, AWS",그리고 가장 큰 위험은 세계 어딘가에 있는 스타트업은 그런 병목 현상이 거의 없어서 훨씬 빠르게 움직일 수 있다는 점입니다,https://www.youtube.com/watch?v=r7PSmKcfBx4,transcripts/channels/AWS_Events/Tokyo_Executive_Forum_2026_-_Fireside_Chat_with_Dave_Brown_S__r7PSmKcfBx4.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2024-11-07,Weights & Biases,,,,,What’s the path to AGI? A conversation with Turing Co-founder and CEO Jonathan Siddharth,"반면에 빠르게 움직이고 기존 시스템을 파괴하는 것을 선호하는 문화도 있고, 스타트업처럼 코드를 작성하는 데 집중하는 문화를 선호하는 엔지니어도 있죠",https://www.youtube.com/watch?v=DJS7cop0CCw,transcripts/channels/Weights_&_Biases/What’s_the_path_to_AGI_A_conversation_with_Turing_Co-founder__DJS7cop0CCw.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-03-31,Weights & Biases,US,에이전트·개발도구,ax_core,anti_washing,"Why Anthropic, Meta, and Tesla All Chose the Same Database | Aaron Katz, ClickHouse",대부분의 스타트업보다 우리가 유리했던 이유는 매우 풍부한 기능을 갖춘 데이터베이스와 핵심 커미터 팀을 보유하고 있었기 때문입니다 .,https://www.youtube.com/watch?v=b7fGSA9mVYI,"transcripts/channels/Weights_&_Biases/Why_Anthropic,_Meta,_and_Tesla_All_Chose_the_Same_Database_A__b7fGSA9mVYI.md"
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2025-05-01,Intel,US,인프라·칩·전력,ax_core,anti_washing,Reimagining Productivity with AI-Ready Devices | Intel,이는 특히 지금과 같은 시기에 중소기업에 매우 유리합니다,https://www.youtube.com/watch?v=yKTDS5RxAmQ,transcripts/channels/Intel/Reimagining_Productivity_with_AI-Ready_Devices_Intel__yKTDS5RxAmQ.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2024-12-09,Intel,,,,,The Complexities of Cloud Security and Data Sovereignty | InTechnology | Intel,"코로나19 이후 대기업들이 클라우드로 이전했고, 아시다시피 클라우드 관련 규제가 많이 생겨나고 있습니다",https://www.youtube.com/watch?v=fpFKOnBBNtQ,transcripts/channels/Intel/The_Complexities_of_Cloud_Security_and_Data_Sovereignty_InTe__fpFKOnBBNtQ.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2025-10-28,Qdrant,DE,데이터·컨텍스트·거버넌스,ax_core,neutral,Qdrant Vector Space Day 2025 | Opening Keynotes,"네, 그리고 저는 스타트업 솔루션 아키텍트로서 스타트업 창업자, CTO들과 긴밀히 협력하여 그들이 원하는 것을 매우 빠르게 구축할 수 있도록 돕습니다",https://www.youtube.com/watch?v=Vgbg7uIddnA,transcripts/channels/Qdrant/Qdrant_Vector_Space_Day_2025_Opening_Keynotes__Vgbg7uIddnA.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-04-09,NVIDIA Developer,US,인프라·칩·전력,ax_core,neutral,Advancing to AI's Next Frontier: Insights From Jeff Dean and Bill Dally,하지만 정말 놀라운 점은 젠슨이 4만 명이라는 엄청난 규모의 회사에서도 처음에는 스타트업처럼 느껴지는 분위기를 만들어냈다는 것입니다,https://www.youtube.com/watch?v=DqMIYc-keBQ,transcripts/channels/NVIDIA_Developer/Advancing_to_AI's_Next_Frontier_Insights_From_Jeff_Dean_and___DqMIYc-keBQ.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2021-11-23,Telenor,NO,통신·주권·국가,ax_core,neutral,HUB@NHH: Knowledge powerhouse aims to stimulate green and profitable transformation,"우리는 대기업들이 지속가능성 목표를 더 빠르게 달성할 수 있도록 도울 수 있지만, Problemo에게 가장 중요한 것은 대기업들이 현재 문제를 어떻게 해결하는지 배우고, Problemo를 개선하여 지속가능성 목표를 더 빠르게 달성하는 것입니다",https://www.youtube.com/watch?v=yGWO5BvEo7k,transcripts/channels/Telenor/HUB@NHH_Knowledge_powerhouse_aims_to_stimulate_green_and_pro__yGWO5BvEo7k.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2026-01-15,Arm,UK,인프라·칩·전력,ax_core,anti_washing,Arm Viewpoints: What are chiplets and why are they the future of innovation?,ARM의 접근 방식이 이러한 상황을 변화시켜 칩렛 기술을 중견 기업이나 스타트업까지 더 쉽게 이용할 수 있도록 만들 것이라고 보십니까?,https://www.youtube.com/watch?v=W6A181F9-Us,transcripts/channels/Arm/Arm_Viewpoints_What_are_chiplets_and_why_are_they_the_future__W6A181F9-Us.md
H,조직 조건부성 — 자원 여유·제도적 지위·생애주기에 따라 AX 유인이 갈림,3.5,1,2025-06-16,Palantir,US,데이터·컨텍스트·거버넌스,ax_core,washing,Backstage Pass | AIPCon 7,So very strong&nbsp;&nbsp; uh there's a lot of technical respect I see&nbsp; between our SMEES between the north of Grman&nbsp;&nbsp; and the Palenterme are working side by side to&nbsp; uh really solve the war fighters most pressing&nbsp;&nbsp; problems and do that in a very uh you know very&nbsp; fast with a sense of urgency.,https://www.youtube.com/watch?v=_8RokabwNG8,transcripts/channels/Palantir/Backstage_Pass_AIPCon_7___8RokabwNG8.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,8.0,2,2025-09-22,Zapier,,,,,AI Transformation AMA for HR Leaders,This is one of the very first things we did at Zapier is we uh stopped the company for a week and we said hey we want everyone to participate this in this not just engineers we want folks in HR folks in accounting folks in marketing folks in sales folks in leadership roles to put their hands on the keyboard and start experimenting start building with these tools get comfortable with them understand what they're capable of what they're not capable of that kind of thing super powerful to do as part of that you want to have a couple mechanisms with the hackathon.,https://www.youtube.com/watch?v=lYOR4pgVdb0,transcripts/channels/Zapier/AI_Transformation_AMA_for_HR_Leaders__lYOR4pgVdb0.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,8.0,2,2025-09-22,Zapier,,,,,AI Transformation AMA for HR Leaders,"Uh, because what really got folks feeling fluent and confident and capable was actually getting hands- on keyboard and experimenting together.",https://www.youtube.com/watch?v=lYOR4pgVdb0,transcripts/channels/Zapier/AI_Transformation_AMA_for_HR_Leaders__lYOR4pgVdb0.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,,Kotter International Inc,,,,,Why AI Projects Fail: Lessons from the US Army & Kotter | Kotter Webinar,"그러니까, 귀 기관에서 파일럿 프로젝트가 진행 중인 곳이나 사람들이 실험을 시작하는 곳을 생각해 보신다면, 현재 투자가 어디에 집중되어 있는지 파악하고 싶습니다",https://www.youtube.com/watch?v=jfpIvZy89UM,transcripts/2026-08-03/Why_AI_Projects_Fail_Lessons_from_the_US_Army_&_Kotter_Kotte__jfpIvZy89UM.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,,Kotter International Inc,,,,,Why AI Projects Fail: Lessons from the US Army & Kotter | Kotter Webinar,"큰 투자 와 실험을 적절히 조화시키는 것, 즉 두 가지 측면을 모두 고려해야 한다는 거죠",https://www.youtube.com/watch?v=jfpIvZy89UM,transcripts/2026-08-03/Why_AI_Projects_Fail_Lessons_from_the_US_Army_&_Kotter_Kotte__jfpIvZy89UM.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,2026-06-17,IBM Technology,US,에이전트·개발도구,ax_core,anti_washing,AI agents can manage your passwords. Should we let them? Plus: The biggest Patch Tuesday ever.,"그래서 경영진의 위험 감수 성향이 커짐에 따라 보안의 역할은 기술적인 측면에서 벗어나 전략적인 위험 관점, 즉 더 큰 그림을 보는 방향으로 변화하고 있습니다",https://www.youtube.com/watch?v=ATIwByZ4nUA,transcripts/channels/IBM_Technology/AI_agents_can_manage_your_passwords._Should_we_let_them_Plus__ATIwByZ4nUA.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,2026-06-17,IBM Technology,US,에이전트·개발도구,ax_core,anti_washing,AI agents can manage your passwords. Should we let them? Plus: The biggest Patch Tuesday ever.,가트너의 애널리스트 윌 켄드릭은 최고 경영진의 사이버 위험 감수 수준이 높아지고 있다고 보고했습니다,https://www.youtube.com/watch?v=ATIwByZ4nUA,transcripts/channels/IBM_Technology/AI_agents_can_manage_your_passwords._Should_we_let_them_Plus__ATIwByZ4nUA.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,,시사짤쇼,KW,(미분류),ax_core,anti_washing,"윤지호 평론가 증시 진단 AI 반도체 투자 전망과 레버리지 ETF 위험성 (매불쇼 ft. 윤지호, 최욱)","&gt;&gt; 훌륭한 투자는 단지 좋은 자산을 매수하는 것뿐만 아니라 거래 조건이 좋을 때, 자산 가격이 낮을 때, 잠재 수익률이 높을 때, 리스크가 제한적일 때 이루어진다",https://www.youtube.com/watch?v=NRVuuCEG8AI,"transcripts/2026-07-31/윤지호_평론가_증시_진단_AI_반도체_투자_전망과_레버리지_ETF_위험성_(매불쇼_ft._윤지호,_최욱)__NRVuuCEG8AI.md"
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,7.0,2,,시사짤쇼,KW,(미분류),ax_core,anti_washing,"윤지호 평론가 증시 진단 AI 반도체 투자 전망과 레버리지 ETF 위험성 (매불쇼 ft. 윤지호, 최욱)",그러니까 리스크가 제한적일 때 투자하는게 좋았다면 이번 주가 그런 구간이었다는 거고요,https://www.youtube.com/watch?v=NRVuuCEG8AI,"transcripts/2026-07-31/윤지호_평론가_증시_진단_AI_반도체_투자_전망과_레버리지_ETF_위험성_(매불쇼_ft._윤지호,_최욱)__NRVuuCEG8AI.md"
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,4.5,1,,Dust - Transform how work gets done.,KW,(미분류),ax_core,anti_washing,"AI Agents: getting to 90%, the AI adoption playbook for Enterprise","결론적으로, 경영진의 직급과 관계없이 우리 모두가 팀으로부터 AI를 실제로 사용하고, 실험하고, 실패를 통해 배우는 권한을 부여받았다는 것입니다",https://www.youtube.com/watch?v=01NYw3PzqiI,"transcripts/2026-07-28/AI_Agents_getting_to_90%,_the_AI_adoption_playbook_for_Enter__01NYw3PzqiI.md"
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,4.5,1,2025-04-24,Anthropic,US,파운데이션 모델,ax_adjacent,anti_washing,Could AI models be conscious?,"It is roughly divided between, you know, research where I am trying to think about what kinds of experiments we can run on these systems that would help, you know, reduce parts of our uncertainty here.",https://www.youtube.com/watch?v=pyXouxa0WnY,transcripts/channels/Anthropic/Could_AI_models_be_conscious__pyXouxa0WnY.md
I,위험감수 역량 — AX와 실패 허용·실험·리스크 감수의 관계,4.5,1,2026-03-13,Accenture,IE,엔터프라이즈 앱,ax_core,anti_washing,Sovereign AI: Own your AI future | Accenture,What is different this time is also geopolitics of course export controls uh ex extr territorial laws trade tensions and technology sanction that we have been living in the last months they are no long no no longer abstract they directly affect access to compute to models and to platforms so boards they are asking what happens if access is restricted what happens if prices spike or services are that withdrawn and finally AI is moving from uh exper experimentation to scale fast.,https://www.youtube.com/watch?v=SNlFGdkTSZU,transcripts/channels/Accenture/Sovereign_AI_Own_your_AI_future_Accenture__SNlFGdkTSZU.md
